problem,mixer,N,p,mean_q,std_q,n_inst,reps,mean_se_binom_sq,se_inst,se_binom,se_total
NumberPartitioning,X,4,7,0.0018629999999999701,0.0003571818708849618,10,100000.0,1.8594144099999698e-08,0.0001129508250916661,0.00013636034650879887,0.00017706505298586687
NumberPartitioning,X,4,8,0.00047099999999998,0.00011892574714222803,10,100000.0,4.7076542999998e-09,3.760762334067012e-05,6.861234801404045e-05,7.824313154094432e-05
NumberPartitioning,X,4,9,0.00012599999999999,4.671426144361199e-05,10,100000.0,1.2598215999999001e-09,1.4772346537439927e-05,3.549396568432302e-05,3.844533550669201e-05
NumberPartitioning,X,4,10,2.8000000000000003e-05,1.4757295747452435e-05,10,100000.0,2.7999020000000005e-10,4.6666666666666655e-06,1.673290769710991e-05,1.7371470224991835e-05
NumberPartitioning,X,4,11,6.000000000000001e-06,8.432740427115678e-06,10,100000.0,5.9999e-11,2.6666666666666664e-06,7.745902142423437e-06,8.192076117267898e-06
NumberPartitioning,X,4,12,1.0000000000000002e-06,3.1622776601683796e-06,10,100000.0,9.9999e-12,1e-06,3.1622618487405498e-06,3.316609714753908e-06
NumberPartitioning,X,6,2,0.5255569999999999,0.020255683454828678,10,100000.0,2.4897757631000004e-06,0.006405409528064699,0.0015779023300255312,0.0065968967693395076
NumberPartitioning,X,6,3,0.225698,0.013958335462686386,10,100000.0,1.7458306117999998e-06,0.004414013240678922,0.0013212988351618267,0.004607531171971475
NumberPartitioning,X,6,4,0.08487499999999995,0.006203646329198456,10,100000.0,7.763659766999995e-07,0.0019617652198409847,0.0008811163241593017,0.0021505554525465616
NumberPartitioning,X,6,5,0.02878699999999995,0.002448387451183173,10,100000.0,2.7952913489999956e-07,0.0007742480940313146,0.0005287051493034653,0.0009375442634943286
NumberPartitioning,X,6,6,0.00905499999999996,0.000927855951463754,10,100000.0,8.97223214999996e-08,0.0002934138147168105,0.0002995368449790436,0.00041930178650546006
NumberPartitioning,X,6,7,0.0026029999999999604,0.00031993228450197416,10,100000.0,2.59613226999996e-08,0.0001011714716047227,0.0001611251771139433,0.00019025506397114589
NumberPartitioning,X,6,8,0.00068899999999995,0.00010192044828090026,10,100000.0,6.8851592999995e-09,3.223007567130376e-05,8.297686002735642e-05,8.901649890766018e-05
NumberPartitioning,X,6,9,0.00015999999999997,3.4960294939020944e-05,10,100000.0,1.5997329999997003e-09,1.1055415967856358e-05,3.999666236074831e-05,4.1496448308524354e-05
NumberPartitioning,X,6,10,4.1e-05,1.2866839377079187e-05,10,100000.0,4.099817e-10,4.0688518719112335e-06,2.0248004839983618e-05,2.065277839796756e-05
NumberPartitioning,X,6,11,1.3000000000000001e-05,8.232726023485646e-06,10,100000.0,1.299977e-10,2.6034165586355513e-06,1.1401653388873037e-05,1.1695104863906855e-05
NumberPartitioning,X,6,12,3.0000000000000005e-06,4.83045891539648e-06,10,100000.0,2.9999699999999995e-11,1.5275252316519468e-06,5.47719818885532e-06,5.686214323548957e-06
NumberPartitioning,X,8,2,0.5572259999999999,0.017115411638507397,10,100000.0,2.4646154134000003e-06,0.0054123683869037814,0.0015699093647086764,0.005635454459842209
NumberPartitioning,X,8,3,0.25293499999999997,0.012360492843464339,10,100000.0,1.8882138216999995e-06,0.003908731038755841,0.0013741229281618145,0.004143234503987593
NumberPartitioning,X,8,4,0.10116399999999999,0.005152154241997555,10,100000.0,9.090595487999998e-07,0.0016292542261210617,0.0009534461436284693,0.0018877311466767028
NumberPartitioning,X,8,5,0.03657699999999996,0.0019715197183898447,10,100000.0,3.523562486999997e-07,0.000623449276204566,0.0005935960315736618,0.0008608398507852648
NumberPartitioning,X,8,6,0.01222299999999997,0.0007946634507764878,10,100000.0,1.2073029929999972e-07,0.0002512946477742802,0.0003474626588570342,0.00042881149623115195
NumberPartitioning,X,8,7,0.0036979999999999804,0.0004063605405165442,10,100000.0,3.68417617999998e-08,0.00012850248592494152,0.00019194207928435026,0.00023098625649351867
NumberPartitioning,X,8,8,0.00111999999999997,0.00014337208778406627,10,100000.0,1.11872709999997e-08,4.533823502912525e-05,0.00010576989647342811,0.00011507748066218647
NumberPartitioning,X,8,9,0.00032399999999998,9.651712571121575e-05,10,100000.0,3.2388663999998007e-09,3.0521395046024066e-05,5.691103935090099e-05,6.457880422828579e-05
NumberPartitioning,X,8,10,8.1e-05,2.5144029554194817e-05,10,100000.0,8.099287000000001e-10,7.951240294584377e-06,2.8459246300631366e-05,2.9549127266676125e-05
NumberPartitioning,X,8,11,2.5e-05,1.1785113019775792e-05,10,100000.0,2.499925e-10,3.7267799624996495e-06,1.5811151128238577e-05,1.6244426394578817e-05
NumberPartitioning,X,8,12,4.000000000000001e-06,6.992058987801011e-06,10,100000.0,3.99994e-11,2.211083193570267e-06,6.324507885993977e-06,6.699872303924075e-06
SK,Grover,4,2,0.49939399999999995,0.025853710758805975,10,100000.0,2.4939805984000006e-06,0.0081756611965027,0.0015792341809877345,0.008326789092945729
SK,Grover,4,3,0.22930799999999998,0.02076167880174112,10,100000.0,1.7633789856e-06,0.006565419306233735,0.0013279228085999579,0.0066983661927567575
SK,Grover,4,4,0.097915,0.011922204540734551,10,100000.0,8.819972770999999e-07,0.0037701321079122883,0.0009391471008846271,0.0038853434067288254
SK,Grover,4,5,0.038810999999999984,0.005906496329372337,10,100000.0,3.7273308249999983e-07,0.0018677981392240675,0.000610518699549817,0.0019650452848188737
SK,Grover,4,6,0.014793999999999941,0.0028884874934816673,10,100000.0,1.4567628539999939e-07,0.0009134199472312834,0.0003816756285119596,0.0009899556987057552
SK,Grover,4,7,0.0054399999999999804,0.0013451806983119897,10,100000.0,5.4087778399999805e-08,0.0004253834871161705,0.00023256779312707897,0.00048480809555030436
SK,Grover,4,8,0.0018859999999999801,0.0005798505554594645,10,100000.0,1.88214039999998e-08,0.00018336484577656902,0.0001371911221617485,0.00022900670441422614
SK,Grover,4,9,0.00065699999999996,0.00024900022311460414,10,100000.0,6.5651254999995995e-09,7.874078429322548e-05,8.10254620474305e-05,0.00011298334660963032
SK,Grover,4,10,0.00023199999999998,0.00012044362443342844,10,100000.0,2.3193311999998007e-09,3.808761828555411e-05,4.815943521263305e-05,6.140030835969699e-05
SK,Grover,4,11,6.5e-05,5.6421036266035857e-05,10,100000.0,6.499291e-10,1.7841898254763513e-05,2.5493707066646858e-05,3.111691554979917e-05
SK,Grover,4,12,1.9e-05,1.66332999331662e-05,10,100000.0,1.899939e-10,5.259911279353166e-06,1.3783827480057926e-05,1.4753323919261948e-05
SK,Grover,6,2,0.47515,0.031827739124508626,10,100000.0,2.4847077302000006e-06,0.010064814840710071,0.001576295571966121,0.010187502417569171
SK,Grover,6,3,0.219177,0.03043652120945053,10,100000.0,1.7030469902999996e-06,0.009624873107388647,0.0013050084253751007,0.009712941332244996
SK,Grover,6,4,0.10093700000000001,0.022293792384627812,10,100000.0,9.030141017000001e-07,0.007049916161834047,0.0009502705413196813,0.0071136721874562716
SK,Grover,6,5,0.04643299999999993,0.013589937494746306,10,100000.0,4.411075874999994e-07,0.004297515574272087,0.0006641593088258263,0.004348533971192033
SK,Grover,6,6,0.020916999999999943,0.007696590948090095,10,100000.0,2.042616534999994e-07,0.002433875761459947,0.00045195315409896124,0.002475482352133062
SK,Grover,6,7,0.00927099999999997,0.004133315725768958,10,100000.0,9.16967268999997e-08,0.0013070691982021826,0.0003028146741820807,0.0013416879725885956
SK,Grover,6,8,0.00411399999999996,0.00206694729277531,10,100000.0,4.0932299599999605e-08,0.0006536261248688873,0.00020231732402342515,0.0006842217555084885
SK,Grover,6,9,0.00182299999999996,0.001007141720138935,10,100000.0,1.81876376999996e-08,0.0003184861762218908,0.00013486155011714642,0.0003458628082700435
SK,Grover,6,10,0.00078699999999994,0.00044813316473270613,10,100000.0,7.8619988999994e-09,0.00014171214956147928,8.86679135877201e-05,0.00016716558327997563
SK,Grover,6,11,0.00034299999999999,0.00019131416861043415,10,100000.0,3.4284940999999004e-09,6.049885214704625e-05,5.8553344054801007e-05,8.419385494862474e-05
SK,Grover,6,12,0.00014299999999998,9.39325999498087e-05,10,100000.0,1.4297160999998001e-09,2.9704096238281347e-05,3.781158684847543e-05,4.8083775156833104e-05
SK,Grover,8,2,0.489435,0.03833414354216243,10,100000.0,2.4856582487e-06,0.012122320574506818,0.0015765970470288215,0.012224414683730723
SK,Grover,8,3,0.24433799999999994,0.041770906355713386,10,100000.0,1.8306661399999999e-06,0.01320912040136578,0.0013530211158736584,0.013278235120594065
SK,Grover,8,4,0.12390699999999996,0.03372767740792911,10,100000.0,1.0753025474999999e-06,0.010665628079645998,0.0010369679587624683,0.010715919227058087
SK,Grover,8,5,0.06320799999999996,0.022396334918414185,10,100000.0,5.876131249999995e-07,0.007082342958215018,0.0007665592768990534,0.007123706542438273
SK,Grover,8,6,0.032049999999999974,0.013032877229870938,10,100000.0,3.086992719999997e-07,0.0041213576511738015,0.0005556071201847576,0.004158640181704692
SK,Grover,8,7,0.016015,0.007226319564234926,10,100000.0,1.571152205e-07,0.0022851628923217806,0.0003963776236116262,0.0023192853780732645
SK,Grover,8,8,0.008109999999999961,0.00413518506908164,10,100000.0,8.028838119999961e-08,0.0013076603364618707,0.000283352044637055,0.0013380074501868713
SK,Grover,8,9,0.00406899999999996,0.002355190249451441,10,100000.0,4.0474510099999604e-08,0.0007447765511286684,0.0002011827778414435,0.0007714704279563239
SK,Grover,8,10,0.00202599999999998,0.0012238936046713954,10,100000.0,2.02054719999998e-08,0.00038702914044753034,0.00014214595316082622,0.00041230695792765124
SK,Grover,8,11,0.00108299999999996,0.0006641126075866537,10,100000.0,1.08143016999996e-08,0.00021001084628074443,0.0001039918347756188,0.00023434772722506628
SK,Grover,8,12,0.00053599999999997,0.0003214619383034068,10,100000.0,5.356196999999701e-09,0.00010165519060912892,7.318604375152206e-05,0.00012525962948124202
SK,X,4,2,0.495962,0.01603606061350478,10,100000.0,2.4975225483999997e-06,0.005071047623519219,0.0015803551969098592,0.005311595480493589
SK,X,4,3,0.21059099999999992,0.009273385394054683,10,100000.0,1.6616503460999996e-06,0.0029325019465750867,0.0012890501720646873,0.003203313598879553
SK,X,4,4,0.07921799999999997,0.004745188908544917,10,100000.0,7.292224333999996e-07,0.0015005604878770365,0.0008539452168611284,0.0017265295280352922
SK,X,4,5,0.02722399999999995,0.002206405825469703,10,100000.0,2.6478472419999946e-07,0.0006977267851148213,0.0005145723702259959,0.0008669529346317847
SK,X,4,6,0.00862199999999996,0.0007134703918173702,10,100000.0,8.54720297999996e-08,0.00022561914812356502,0.00029235599839921123,0.0003692912533489018
SK,X,4,7,0.0025509999999999604,0.00031952916750882597,10,100000.0,2.5444005099999606e-08,0.00010104399481853602,0.0001595117710390039,0.00018882238741443753
SK,X,4,8,0.00071299999999996,0.00016221042575069596,10,100000.0,7.1246794999996e-09,5.129544055978274e-05,8.440781658116504e-05,9.877196830185072e-05
SK,X,4,9,0.00019499999999998,7.575545451573181e-05,10,100000.0,1.9495680999998e-09,2.3955978145100046e-05,4.415391375631157e-05,5.02340222248658e-05
SK,X,4,10,4.9e-05,2.330951164939612e-05,10,100000.0,4.899711e-10,7.371114795831994e-06,2.213529082709328e-05,2.3330332902325534e-05
SK,X,4,11,1.3000000000000001e-05,1.1595018087284058e-05,10,100000.0,1.2999710000000002e-10,3.6666666666666666e-06,1.1401627076869338e-05,1.1976708414436935e-05
SK,X,4,12,4e-06,9.66091783079296e-06,10,100000.0,3.9999e-11,3.0550504633038936e-06,6.324476262901143e-06,7.023697981358064e-06
SK,X,6,2,0.5055409999999999,0.025086775821358768,10,100000.0,2.4940288563e-06,0.007933135074553507,0.001579249459806778,0.008088798487254524
SK,X,6,3,0.22084699999999996,0.020426374589948393,10,100000.0,1.7169808949000002e-06,0.006459386804402484,0.0013103361762921758,0.006590952797872925
SK,X,6,4,0.08582799999999993,0.011893992694727129,10,100000.0,7.833423405999996e-07,0.00376121073887415,0.0008850662916414791,0.0038639421013806907
SK,X,6,5,0.030916999999999993,0.005681521803179153,10,100000.0,2.993208738999999e-07,0.0017966549473953002,0.0005471022517774899,0.0018781080570350601
SK,X,6,6,0.01041499999999997,0.0024984939908317353,10,100000.0,1.0300909549999973e-07,0.0007900931731272136,0.00032095030066974504,0.0008527932444163878
SK,X,6,7,0.00326599999999998,0.0009225592423012826,10,100000.0,3.25456723999998e-08,0.0002917388482111213,0.00018040419174730892,0.00034301199389460344
SK,X,6,8,0.00097999999999996,0.0003213858878184967,10,100000.0,9.789466399999602e-09,0.0001016311413341813,9.894173234788039e-05,0.0001418391881282741
SK,X,6,9,0.00030399999999997,0.00011796421302898716,10,100000.0,3.0389505999997e-09,3.7303559556090975e-05,5.5126677752243515e-05,6.656204741107748e-05
SK,X,6,10,8.699999999999e-05,4.164666186434981e-05,10,100000.0,8.699086999999003e-10,1.3169830843421979e-05,2.9494214686950054e-05,3.230097745338752e-05
SK,X,6,11,3.1e-05,1.852925614624973e-05,10,100000.0,3.0998730000000005e-10,5.859465277082315e-06,1.7606456202200376e-05,1.8555878673168064e-05
SK,X,6,12,6.000000000000001e-06,6.992058987801011e-06,10,100000.0,5.99992e-11,2.211083193570267e-06,7.74591505246475e-06,8.055314325890015e-06
SK,X,8,2,0.48886199999999996,0.018720499043680543,10,100000.0,2.4956053358e-06,0.005919941591303449,0.0015797485039714392,0.00612709668442113
SK,X,8,3,0.20633199999999996,0.016956864752135745,10,100000.0,1.6350032403999996e-06,0.005362231459217549,0.0012786724523504835,0.005512579202389963
SK,X,8,4,0.07985099999999994,0.009425772529494728,10,100000.0,7.339485712999996e-07,0.0029806909899849974,0.0008567079848466452,0.003101365400767498
SK,X,8,5,0.02945199999999996,0.004180177561353646,10,100000.0,2.8568853199999966e-07,0.0013218882117805768,0.0005344983928881355,0.0014258600830531903
SK,X,8,6,0.01058599999999998,0.001733962706250245,10,100000.0,1.047123063999998e-07,0.0005483271529540256,0.00032359280956164617,0.0006366906415730227
SK,X,8,7,0.00380999999999996,0.0007381809474045629,10,100000.0,3.7949934799999594e-08,0.00023343331191393783,0.00019480743004310588,0.00030404119114210395
SK,X,8,8,0.00140499999999997,0.00030837387120903875,10,100000.0,1.40294038999997e-08,9.751638039039841e-05,0.0001184457846442823,0.00015342375417269836
SK,X,8,9,0.00049299999999997,0.00012754519896012367,10,100000.0,4.927423099999701e-09,4.0333333333333024e-05,7.01956059878373e-05,8.095801923081774e-05
SK,X,8,10,0.00016499999999998,4.927248499699064e-05,10,100000.0,1.6497058999998003e-09,1.5581327856696512e-05,4.061657174109849e-05,4.350268586854916e-05
SK,X,8,11,6.899999999999e-05,3.4785054261826294e-05,10,100000.0,6.899414999999e-10,1.0999999999991816e-05,2.6266737521053122e-05,2.8477034606849777e-05
SK,X,8,12,2.2e-05,1.3984117975602022e-05,10,100000.0,2.1999340000000003e-10,4.422166387140534e-06,1.4832174486568045e-05,1.5477369141929634e-05
ThreeSAT,Grover,4,2,0.582153,0.06280843610181323,10,100000.0,2.3970047491e-06,0.019861771435487712,0.0015482263236038846,0.01992202221925916
ThreeSAT,Grover,4,3,0.305106,0.060929471467700544,10,100000.0,2.0867516831999996e-06,0.01926759064681761,0.00144455933876044,0.019321666621089743
ThreeSAT,Grover,4,4,0.148453,0.041425443349065866,10,100000.0,1.2487024616999998e-06,0.013099875406532175,0.0011174535613169792,0.013147449871681068
ThreeSAT,Grover,4,5,0.06797699999999997,0.024039899264902624,10,100000.0,6.283600238999995e-07,0.007602083639809981,0.0007926916322883694,0.007643300052370479
ThreeSAT,Grover,4,6,0.029805999999999982,0.012671873666598108,10,100000.0,2.8773083619999984e-07,0.004007198300835917,0.0005364054774142411,0.004042940644929413
ThreeSAT,Grover,4,7,0.01229499999999995,0.006093009199985769,10,100000.0,1.2110420689999954e-07,0.0019267786876315406,0.00034800029726998733,0.0019579530939251638
ThreeSAT,Grover,4,8,0.00483999999999995,0.0027670923367318296,10,100000.0,4.8096832799999514e-08,0.0008750314280070182,0.00021930990128126798,0.0009020958002340999
ThreeSAT,Grover,4,9,0.0018709999999999502,0.0012841638005591865,10,100000.0,1.8660151899999504e-08,0.0004060882498505237,0.00013660216652747314,0.00042844815155005734
ThreeSAT,Grover,4,10,0.00066099999999997,0.0005172244301182193,10,100000.0,6.6032230999997e-09,0.00016356072606561658,8.126021843435877e-05,0.000182634427781597
ThreeSAT,Grover,4,11,0.00024499999999999,0.0002013978925190389,10,100000.0,2.4490346999999e-09,6.36876056317949e-05,4.9487722719881746e-05,8.065448413517337e-05
ThreeSAT,Grover,4,12,6.6e-05,6.168017869984201e-05,10,100000.0,6.599222e-10,1.950498511777039e-05,2.5688950932258794e-05,3.225471507306249e-05
ThreeSAT,Grover,6,2,0.582019,0.06889966738348999,10,100000.0,2.3900043589000004e-06,0.02178798789598423,0.0015459638931423982,0.02184276587143797
ThreeSAT,Grover,6,3,0.30743299999999996,0.0673111430514212,10,100000.0,2.0884023952999997e-06,0.02128565239519073,0.0014451305807088853,0.02133465257003706
ThreeSAT,Grover,6,4,0.15255899999999997,0.04580864849203332,10,100000.0,1.2739616247e-06,0.014485966576886286,0.0011286990850975294,0.014529872308157651
ThreeSAT,Grover,6,5,0.07138899999999997,0.026757777872362058,10,100000.0,6.564822986999998e-07,0.008461552320151831,0.0008102359524854471,0.008500255876464358
ThreeSAT,Grover,6,6,0.03250899999999995,0.01443816658874817,10,100000.0,3.1264550329999956e-07,0.004565749165738783,0.000559147121337488,0.004599859883490408
ThreeSAT,Grover,6,7,0.01427599999999996,0.007229435508930015,10,100000.0,1.402515755999996e-07,0.00228614824055174,0.0003745017698222528,0.0023166193803423594
ThreeSAT,Grover,6,8,0.006101999999999981,0.0034687967814663037,10,100000.0,6.05393629999998e-08,0.0010969298569694867,0.0002460474811901146,0.001124186138551396
ThreeSAT,Grover,6,9,0.00253499999999995,0.0015156535077502117,10,100000.0,2.52650628999995e-08,0.0004792917228114336,0.00015894987543247556,0.0005049610068664229
ThreeSAT,Grover,6,10,0.00098899999999995,0.0006733077552897881,10,100000.0,9.8761386999995e-09,0.00021291860729710148,9.937876382809106e-05,0.00023496908739946372
ThreeSAT,Grover,6,11,0.00039099999999997004,0.0002991265061251886,10,100000.0,3.9076658999997e-09,9.459210678839038e-05,6.251132617373991e-05,0.0001133813589910879
ThreeSAT,Grover,6,12,0.00015299999999999,0.00013292019326565039,10,100000.0,1.5296068999999002e-09,4.2033055774922965e-05,3.9110189209461775e-05,5.741415050122822e-05
ThreeSAT,Grover,8,2,0.5698779999999999,0.08008232747200428,10,100000.0,2.3934520386000004e-06,0.02532425551390076,0.001547078549589516,0.02537146762353201
ThreeSAT,Grover,8,3,0.302056,0.08176859954231279,10,100000.0,2.0480067938e-06,0.02585750156359101,0.0014310858792539322,0.025897073076023697
ThreeSAT,Grover,8,4,0.15244699999999997,0.0603455433409221,10,100000.0,1.2592948605e-06,0.019082936359772065,0.0011221830779779207,0.019115903195287703
ThreeSAT,Grover,8,5,0.07440799999999996,0.03840483788968952,10,100000.0,6.754401111999998e-07,0.012144676090095329,0.0008218516357591556,0.012172452400586052
ThreeSAT,Grover,8,6,0.03597999999999995,0.022594196895073172,10,100000.0,3.422599163999995e-07,0.007144912409073565,0.000585029842315757,0.007168823700561579
ThreeSAT,Grover,8,7,0.016689999999999948,0.012194442267780133,10,100000.0,1.627760991999995e-07,0.003856221236161414,0.0004034552009827107,0.0038772694414268226
ThreeSAT,Grover,8,8,0.00781099999999994,0.006438649703159804,10,100000.0,7.712677689999943e-08,0.0020360798117952015,0.00027771708067743947,0.0020549325480170833
ThreeSAT,Grover,8,9,0.00357599999999995,0.00332907795042411,10,100000.0,3.5532377399999505e-08,0.0010527468831585296,0.00018850033793073025,0.0010694897743316661
ThreeSAT,Grover,8,10,0.00158199999999999,0.0016603868357838636,10,100000.0,1.57701607999999e-08,0.0005250604198036975,0.0001255793008421368,0.0005398690630555107
ThreeSAT,Grover,8,11,0.00073699999999995,0.0008572831763451451,10,100000.0,7.357953899999502e-09,0.0002710967436994441,8.57785165411451e-05,0.0002843438030702297
ThreeSAT,Grover,8,12,0.00030499999999997,0.00037298346701518007,10,100000.0,3.0478176999997006e-09,0.00011794772853542535,5.5207043934625776e-05,0.00013022858505975596
ThreeSAT,X,4,2,0.502007,0.007483821142230028,10,100000.0,2.4994556513e-06,0.002366592041076982,0.0015809666825395152,0.0028460874090914558
ThreeSAT,X,4,3,0.178844,0.009809936232661692,10,100000.0,1.467722123e-06,0.003102174219622242,0.0012114958204632817,0.0033303463801666136
ThreeSAT,X,4,4,0.05274699999999995,0.005833398190115615,10,100000.0,4.993412830999995e-07,0.0018446824779469264,0.0007066408444889097,0.001975397359405042
ThreeSAT,X,4,5,0.01353299999999998,0.002415119274717333,10,100000.0,1.334460838999998e-07,0.000763727772908068,0.0003653027291165504,0.0008465968314440572
ThreeSAT,X,4,6,0.00301999999999996,0.0008711550442436437,10,100000.0,3.0101965799999596e-08,0.000275483413495467,0.0001734991809778928,0.00032556577969914785
ThreeSAT,X,4,7,0.00067999999999997,0.00028425340807104217,10,100000.0,6.7946487999997e-09,8.988882021697827e-05,8.242965971056595e-05,0.00012196166938837769
ThreeSAT,X,4,8,0.00011299999999997,4.967673276068407e-05,10,100000.0,1.1298500999997002e-09,1.5709162223926588e-05,3.361324292596149e-05,3.7102936241992257e-05
ThreeSAT,X,4,9,2.5e-05,1.0801234497346432e-05,10,100000.0,2.499927e-10,3.4156502553198653e-06,1.58111574528875e-05,1.617588843515764e-05
ThreeSAT,X,4,10,5e-06,5.270462766947299e-06,10,100000.0,4.99995e-11,1.6666666666666667e-06,7.071032456438027e-06,7.264797160126205e-06
ThreeSAT,X,4,11,1.0000000000000002e-06,3.1622776601683796e-06,10,100000.0,9.9999e-12,1e-06,3.1622618487405498e-06,3.316609714753908e-06
ThreeSAT,X,4,12,0.0,0.0,10,100000.0,0.0,0.0,0.0,1e-16
ThreeSAT,X,6,2,0.503698,0.015171024135942,10,100000.0,2.4977918081999997e-06,0.004797499070696468,0.0015804403842600327,0.005051117613116277
ThreeSAT,X,6,3,0.17931499999999995,0.014394151783122013,10,100000.0,1.4697465832999998e-06,0.004551830462083958,0.0012123310535080752,0.004710510284338148
ThreeSAT,X,6,4,0.05338999999999995,0.007590679957831303,10,100000.0,5.048765131999995e-07,0.0024003837656137784,0.000710546629856197,0.0025033415139413522
ThreeSAT,X,6,5,0.014271999999999941,0.002914537508574691,10,100000.0,1.4060664939999946e-07,0.0009216576853088551,0.0003749755317350713,0.0009950173557726901
ThreeSAT,X,6,6,0.0035049999999999604,0.0009296982784156152,10,100000.0,3.49193706999996e-08,0.0002939964096530702,0.00018686725422074248,0.00034835794750356344
ThreeSAT,X,6,7,0.0008219999999999801,0.0002469277897145904,10,100000.0,8.2126943999998e-09,7.808542330892045e-05,9.062391737284258e-05,0.0001196245281425724
ThreeSAT,X,6,8,0.00018999999999997,8.419553960212171e-05,10,100000.0,1.8995751999997004e-09,2.6624967396961154e-05,4.358411637282211e-05,5.1073124917993264e-05
ThreeSAT,X,6,9,4.4e-05,2.590581230363393e-05,10,100000.0,4.399746e-10,8.192137151629672e-06,2.097557150592088e-05,2.2518563700003407e-05
ThreeSAT,X,6,10,1.1e-05,1.4491376746189439e-05,10,100000.0,1.099969e-10,4.5825756949558395e-06,1.0487940693958943e-05,1.1445387717329631e-05
ThreeSAT,X,6,11,4.000000000000001e-06,5.1639777949432234e-06,10,100000.0,3.99996e-11,1.6329931618554522e-06,6.3245236974810995e-06,6.531942028728261e-06
ThreeSAT,X,6,12,0.0,0.0,10,100000.0,0.0,0.0,0.0,1e-16
ThreeSAT,X,8,2,0.499625,0.01077561057821476,10,100000.0,2.4989535696999996e-06,0.0034075472606162607,0.0015808078851334212,0.0037563721731257386
ThreeSAT,X,8,3,0.17672199999999996,0.009687762957004619,10,100000.0,1.4540686723999997e-06,0.003063539637594246,0.0012058476986750854,0.0032923158693404686
ThreeSAT,X,8,4,0.05327099999999997,0.005521395656896929,10,100000.0,5.040576332999997e-07,0.0017460186138755873,0.0007099701636688684,0.0018848444586490492
ThreeSAT,X,8,5,0.01474499999999997,0.0027739873027026484,10,100000.0,1.4520659469999972e-07,0.0008772118076927324,0.0003810598308664923,0.0009564032362218099
ThreeSAT,X,8,6,0.00390099999999994,0.0010252094636924148,10,100000.0,3.88483624999994e-08,0.00032419969840277285,0.0001970998795027521,0.00037941244964345634
ThreeSAT,X,8,7,0.0010079999999999501,0.00038276189291343196,10,100000.0,1.00685207999995e-08,0.00012103993831239074,0.00010034201911462366,0.00015722336806806695
ThreeSAT,X,8,8,0.00025699999999997003,0.00012401164819844063,10,100000.0,2.5692010999997003e-09,3.92159264698589e-05,5.068728736083339e-05,6.408658197227468e-05
ThreeSAT,X,8,9,5.299999999999e-05,4.19126074906407e-05,10,100000.0,5.299560999999e-10,1.3253930234705895e-05,2.3020775399623273e-05,2.6563560880769563e-05
ThreeSAT,X,8,10,1.1e-05,1.1005049346146119e-05,10,100000.0,1.099977e-10,3.48010216963685e-06,1.0487978832930586e-05,1.1050285566948536e-05
ThreeSAT,X,8,11,2.0000000000000003e-06,4.216370213557839e-06,10,100000.0,1.99998e-11,1.3333333333333332e-06,4.472113594263902e-06,4.666645238046039e-06
ThreeSAT,X,8,12,1.0000000000000002e-06,3.16227766016838e-06,10,100000.0,9.9999e-12,1.0000000000000002e-06,3.1622618487405498e-06,3.316609714753908e-06
