problem,representation,sense,mixer,N,p,instance_seed,angle_seed,reps,tol,sample_from_periods,canonicalize,beta_period,gamma_period,inc_count,dec_count,other_count,inc_prop,dec_prop,inc_se_binom,dec_se_binom
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,12,2,24266329,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,0,0,100000,0,0,0,0
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,2,2,24266329,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,44390,55610,0,0.44390000000000002,0.55610000000000004,0.001571154957348256,0.001571154957348256
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,3,2,24266329,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,18543,28133,53324,0.18543000000000001,0.28133000000000002,0.0012290065707716944,0.001421912202282546
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,4,2,24266329,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,7335,13523,79142,0.073349999999999999,0.13522999999999999,0.00082443785393442471,0.0010814011609943833
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,5,2,24266329,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,2800,6267,90933,0.028000000000000001,0.062670000000000003,0.00052168956286281981,0.00076643637113592148
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,6,2,24266329,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,1002,2785,96213,0.010019999999999999,0.02785,0.00031495395853997453,0.00052033044788864702
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,7,2,24266329,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,373,1176,98451,0.0037299999999999998,0.01176,0.00019277155132435905,0.00034090618064212331
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,8,2,24266329,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,134,490,99376,0.00134,0.0048999999999999998,0.00011568078492126513,0.00022081643960538807
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,9,2,24266329,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,54,202,99744,0.00054000000000000001,0.0020200000000000001,7.3464848737338318e-05,0.00014198308349940846
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,10,2,24266329,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,16,85,99899,0.00016000000000000001,0.00084999999999999995,3.9996799871989764e-05,9.2156253179043692e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,11,2,24266329,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,6,28,99966,6.0000000000000002e-05,0.00027999999999999998,2.4494162569885914e-05,5.2907617598980963e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,12,2,24266329,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,0,12,99988,0,0.00012,0,3.4638937628050894e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,2,3,24266330,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,49769,50231,0,0.49769000000000002,0.50231000000000003,0.0015811219557643238,0.0015811219557643236
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,3,3,24266330,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,17181,17152,65667,0.17180999999999999,0.17152000000000001,0.0011928592704087099,0.0011920607769740602
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,4,3,24266330,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,4901,4794,90305,0.049009999999999998,0.047940000000000003,0.00068270066573865296,0.00067558682935652328
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,5,3,24266330,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,1173,1144,97683,0.011730000000000001,0.011440000000000001,0.00034047624146186763,0.00033629044589461653
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,6,3,24266330,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,276,246,99478,0.0027599999999999999,0.0024599999999999999,0.00016590305602971875,0.00015665083466103843
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,7,3,24266330,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,56,48,99896,0.00055999999999999995,0.00048000000000000001,7.4812191519831842e-05,6.9265402619200886e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,8,3,24266330,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,12,12,99976,0.00012,0.00012,3.4638937628050894e-05,3.4638937628050894e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,9,3,24266330,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,4,2,99994,4.0000000000000003e-05,2.0000000000000002e-05,1.9999599995999918e-05,1.4141994201667599e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,10,3,24266330,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,0,0,100000,0,0,0,0
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,11,3,24266330,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,0,0,100000,0,0,0,0
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,12,3,24266330,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,0,0,100000,0,0,0,0
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,2,3,24266330,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,40529,59470,1,0.40528999999999998,0.59470000000000001,0.0015525141413204584,0.0015525202414139404
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,3,3,24266330,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,15120,32335,52545,0.1512,0.32335000000000003,0.0011328660997664286,0.001479171313607724
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,4,3,24266330,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,5398,16730,77872,0.05398,0.1673,0.00071460590257847712,0.0011802995806150234
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,5,3,24266330,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,1814,8207,89979,0.01814,0.082070000000000004,0.00042203009845270513,0.00086795457888071538
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,6,3,24266330,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,624,3920,95456,0.0062399999999999999,0.039199999999999999,0.00024901932455132875,0.0006137048150373272
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,7,3,24266330,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,222,1826,97952,0.0022200000000000002,0.018259999999999998,0.00014883116609097706,0.00042339783183195444
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,8,3,24266330,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,77,850,99073,0.00076999999999999996,0.0085000000000000006,8.7715853755179274e-05,0.00029030587317517364
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,9,3,24266330,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,35,381,99584,0.00035,0.00381,5.9150443785317456e-05,0.00019482001693871192
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,10,3,24266330,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,10,173,99817,0.0001,0.00173,3.1621195423323263e-05,0.00013141564214354395
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,11,3,24266330,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,4,79,99917,4.0000000000000003e-05,0.00079000000000000001,1.9999599995999918e-05,8.8846828868564573e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,12,3,24266330,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,1,29,99970,1.0000000000000001e-05,0.00029,9.999949999874999e-06,5.3843839016177145e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,2,4,24266331,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,50539,49461,0,0.50539000000000001,0.49460999999999999,0.0015810469566081837,0.0015810469566081837
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,3,4,24266331,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,18368,16631,65001,0.18368000000000001,0.16631000000000001,0.0012245066663763003,0.0011775015239905214
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,4,4,24266331,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,5627,4531,89842,0.056270000000000001,0.045310000000000003,0.0007287227669011035,0.0006577005694082985
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,5,4,24266331,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,1551,1133,97316,0.015509999999999999,0.01133,0.00039076130693813582,0.00033468837894375716
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,6,4,24266331,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,394,237,99369,0.0039399999999999999,0.0023700000000000001,0.00019810291264895627,0.0001537655065351134
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,7,4,24266331,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,102,42,99856,0.0010200000000000001,0.00042000000000000002,0.00010094352876732615,6.4793795999308461e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,8,4,24266331,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,21,8,99971,0.00021000000000000001,8.0000000000000007e-05,4.582094499243768e-05,2.8283139853983683e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,9,4,24266331,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,6,1,99993,6.0000000000000002e-05,1.0000000000000001e-05,2.4494162569885914e-05,9.999949999874999e-06
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,10,4,24266331,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,1,1,99998,1.0000000000000001e-05,1.0000000000000001e-05,9.999949999874999e-06,9.999949999874999e-06
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,11,4,24266331,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,0,0,100000,0,0,0,0
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,12,4,24266331,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,0,0,100000,0,0,0,0
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,2,4,24266331,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,52295,47704,1,0.52295000000000003,0.47704000000000002,0.0015794723723446384,0.0015794709190105401
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,3,4,24266331,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,24954,21960,53086,0.24954000000000001,0.21959999999999999,0.0013684655216701662,0.0013091059544589965
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,4,4,24266331,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,10936,9847,79217,0.10936,0.098470000000000002,0.00098691636119784725,0.00094219774516817855
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,5,4,24266331,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,4485,4354,91161,0.044850000000000001,0.043540000000000002,0.00065451109616262429,0.00064532370481797737
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,6,4,24266331,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,1730,1868,96402,0.017299999999999999,0.018679999999999999,0.00041231917248655804,0.00042814784362413879
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,7,4,24266331,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,686,820,98494,0.0068599999999999998,0.0082000000000000007,0.00026101609912034164,0.00028517994319376673
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,8,4,24266331,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,258,332,99410,0.0025799999999999998,0.00332,0.00016041644554097312,0.00018190595372334574
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,9,4,24266331,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,91,154,99755,0.00091,0.0015399999999999999,9.5350506029071497e-05,0.0001240011451560025
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,10,4,24266331,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,28,63,99909,0.00027999999999999998,0.00063000000000000003,5.2907617598980963e-05,7.9347533042937126e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,11,4,24266331,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,6,22,99972,6.0000000000000002e-05,0.00022000000000000001,2.4494162569885914e-05,4.689899785709712e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,12,4,24266331,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,4,9,99987,4.0000000000000003e-05,9.0000000000000006e-05,1.9999599995999918e-05,2.9998649969623634e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,2,5,24266332,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,48820,51180,0,0.48820000000000002,0.51180000000000003,0.0015806984532161724,0.0015806984532161722
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,3,5,24266332,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,16981,18849,64170,0.16980999999999999,0.18848999999999999,0.0011873270985705666,0.0012367761313188414
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,4,5,24266332,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,4871,5829,89300,0.048710000000000003,0.058290000000000002,0.00068071532890041486,0.00074089321700228838
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,5,5,24266332,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,1211,1568,97221,0.012109999999999999,0.015679999999999999,0.0003458807294429685,0.00039286304992961607
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,6,5,24266332,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,262,371,99367,0.0026199999999999999,0.0037100000000000002,0.00016165195946848279,0.00019225597259903268
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,7,5,24266332,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,54,91,99855,0.00054000000000000001,0.00091,7.3464848737338318e-05,9.5350506029071497e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,8,5,24266332,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,9,15,99976,9.0000000000000006e-05,0.00014999999999999999,2.9998649969623634e-05,3.8726928615628683e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,9,5,24266332,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,1,3,99996,1.0000000000000001e-05,3.0000000000000001e-05,9.999949999874999e-06,1.7320248266119051e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,10,5,24266332,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,0,0,100000,0,0,0,0
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,11,5,24266332,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,0,0,100000,0,0,0,0
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,12,5,24266332,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,0,0,100000,0,0,0,0
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,2,5,24266332,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,40889,59073,38,0.40888999999999998,0.59072999999999998,0.0015546670637149294,0.0015548892793379211
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,3,5,24266332,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,14912,32738,52350,0.14912,0.32738,0.0011264245451871155,0.0014839216138327522
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,4,5,24266332,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,5294,17187,77519,0.052940000000000001,0.17186999999999999,0.00070807737147856947,0.0011930243212105946
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,5,5,24266332,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,1800,8714,89486,0.017999999999999999,0.087139999999999995,0.00042042835299251638,0.00089188912091133833
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,6,5,24266332,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,581,4213,95206,0.0058100000000000001,0.042130000000000001,0.0002403381763266086,0.00063525635061760695
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,7,5,24266332,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,178,1959,97863,0.0017799999999999999,0.01959,0.0001332978469443524,0.00043824915173905354
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,8,5,24266332,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,59,924,99017,0.00059000000000000003,0.0092399999999999999,7.6788794755484999e-05,0.00030256606551297188
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,9,5,24266332,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,25,411,99564,0.00025000000000000001,0.0041099999999999999,4.9993749609326164e-05,0.00020231430745253781
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,10,5,24266332,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,8,186,99806,8.0000000000000007e-05,0.0018600000000000001,2.8283139853983683e-05,0.00013625492284684616
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,11,5,24266332,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,2,85,99913,2.0000000000000002e-05,0.00084999999999999995,1.4141994201667599e-05,9.2156253179043692e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,12,5,24266332,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,2,40,99958,2.0000000000000002e-05,0.00040000000000000002,1.4141994201667599e-05,6.3232902827562812e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,2,6,24266333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,49949,50051,0,0.49948999999999999,0.50051000000000001,0.0015811380075755562,0.0015811380075755562
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,3,6,24266333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,17759,17240,65001,0.17759,0.1724,0.0012085188947633381,0.0011944799705311095
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,4,6,24266333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,5379,4769,89852,0.053789999999999998,0.047690000000000003,0.00071341878234316199,0.00067391144744691797
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,5,6,24266333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,1402,1160,97438,0.014019999999999999,0.011599999999999999,0.00037179886497944019,0.00033860655634526627
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,6,6,24266333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,360,246,99394,0.0035999999999999999,0.0024599999999999999,0.0001893948256948959,0.00015665083466103843
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,7,6,24266333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,102,59,99839,0.0010200000000000001,0.00059000000000000003,0.00010094352876732615,7.6788794755484999e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,8,6,24266333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,20,16,99964,0.00020000000000000001,0.00016000000000000001,4.4716887190411634e-05,3.9996799871989764e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,9,6,24266333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,7,4,99989,6.9999999999999994e-05,4.0000000000000003e-05,2.6456587081481237e-05,1.9999599995999918e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,10,6,24266333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,2,2,99996,2.0000000000000002e-05,2.0000000000000002e-05,1.4141994201667599e-05,1.4141994201667599e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,11,6,24266333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,1,1,99998,1.0000000000000001e-05,1.0000000000000001e-05,9.999949999874999e-06,9.999949999874999e-06
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,12,6,24266333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,0,0,100000,0,0,0,0
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,2,6,24266333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,46376,53624,0,0.46376000000000001,0.53624000000000005,0.0015769802230846145,0.0015769802230846143
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,3,6,24266333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,19910,27286,52804,0.1991,0.27285999999999999,0.0012627715153581823,0.0014085716893364002
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,4,6,24266333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,8038,13163,78799,0.080379999999999993,0.13163,0.00085976191820759298,0.0010691283510411646
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,5,6,24266333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,3095,6192,90713,0.030949999999999998,0.061920000000000003,0.00054765041312866735,0.000762141152280862
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,6,6,24266333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,1155,2827,96018,0.01155,0.02827,0.00033788455868831891,0.00052412600679607572
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,7,6,24266333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,426,1224,98350,0.0042599999999999999,0.012239999999999999,0.00020595757815627955,0.00034770939590410835
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,8,6,24266333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,155,511,99334,0.0015499999999999999,0.00511,0.0001244024718403939,0.00022547478573002347
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,9,6,24266333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,49,208,99743,0.00048999999999999998,0.0020799999999999998,6.9982847898610124e-05,0.00014407198200899437
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,10,6,24266333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,21,94,99885,0.00021000000000000001,0.00093999999999999997,4.582094499243768e-05,9.6908018244106097e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,11,6,24266333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,11,31,99958,0.00011,0.00031,3.3164423709752596e-05,5.5669012924606445e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),Grover,6,12,6,24266333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,3,15,99982,3.0000000000000001e-05,0.00014999999999999999,1.7320248266119051e-05,3.8726928615628683e-05
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,2,7,24266334,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,50805,49195,0,0.50805,0.49195,0.0015809338933048403,0.0015809338933048403
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,3,7,24266334,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,18028,16149,65823,0.18028,0.16148999999999999,0.0012156443624679054,0.0011636622357883751
MaxClique,QUBO converted to pairwise Ising,maximize clique QUBO score (equiv. minimize QUBO energy),X,6,4,7,24266334,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,5165,4270,90565,0.051650000000000001,0.042700000000000002,0.0006998733992658959,0.00063934896574562472
