problem,mixer,N,p,instance_seed,angle_seed,reps,tol,canonicalize,inc_count,dec_count,other_count,inc_prop,dec_prop,inc_se_binom,dec_se_binom
MaxCut,X,10,13,1,22260228,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
MaxCut,X,10,14,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,15,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,16,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,17,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,18,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,19,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,20,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,2,1,22260228,100000,1.000e-12,false,62040,37928,32,0.62039999999999995,0.37928000000000001,0.0015346134366673583,0.0015343620224705771
MaxCut,Grover,10,3,1,22260228,100000,1.000e-12,false,35688,13636,50676,0.35687999999999998,0.13636000000000001,0.0015149807444320869,0.0010852002137854563
MaxCut,Grover,10,4,1,22260228,100000,1.000e-12,false,19195,4801,76004,0.19195000000000001,0.048009999999999997,0.0012454123714657726,0.0006760550266065625
MaxCut,Grover,10,5,1,22260228,100000,1.000e-12,false,9852,1661,88487,0.098519999999999996,0.01661,0.000942410789411921,0.00040415477109642043
MaxCut,Grover,10,6,1,22260228,100000,1.000e-12,false,4812,586,94602,0.048120000000000003,0.0058599999999999998,0.00067678996446460412,0.00024136404868994058
MaxCut,Grover,10,7,1,22260228,100000,1.000e-12,false,2178,212,97610,0.021780000000000001,0.0021199999999999999,0.00046158023787852965,0.00014544777756982056
MaxCut,Grover,10,8,1,22260228,100000,1.000e-12,false,946,85,98969,0.0094599999999999997,0.00084999999999999995,0.00030611286153966154,9.2156253179043692e-05
MaxCut,Grover,10,9,1,22260228,100000,1.000e-12,false,421,31,99548,0.0042100000000000002,0.00031,0.00020475047985291756,5.5669012924606445e-05
MaxCut,Grover,10,10,1,22260228,100000,1.000e-12,false,169,10,99821,0.0016900000000000001,0.0001,0.00012989010354911573,3.1621195423323263e-05
MaxCut,Grover,10,11,1,22260228,100000,1.000e-12,false,70,4,99926,0.00069999999999999999,4.0000000000000003e-05,8.3636714426141818e-05,1.9999599995999918e-05
MaxCut,Grover,10,12,1,22260228,100000,1.000e-12,false,27,1,99972,0.00027,1.0000000000000001e-05,5.1954508947732345e-05,9.999949999874999e-06
MaxCut,Grover,10,13,1,22260228,100000,1.000e-12,false,7,0,99993,6.9999999999999994e-05,0,2.6456587081481237e-05,0
MaxCut,Grover,10,14,1,22260228,100000,1.000e-12,false,3,0,99997,3.0000000000000001e-05,0,1.7320248266119051e-05,0
MaxCut,Grover,10,15,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,16,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,17,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,18,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,19,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,20,1,22260228,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,2,2,22260229,100000,1.000e-12,false,48820,51180,0,0.48820000000000002,0.51180000000000003,0.0015806984532161724,0.0015806984532161722
MaxCut,X,10,3,2,22260229,100000,1.000e-12,false,20660,21787,57553,0.20660000000000001,0.21787000000000001,0.0012802985589306893,0.0013053837102553411
MaxCut,X,10,4,2,22260229,100000,1.000e-12,false,8510,8435,83055,0.085099999999999995,0.084349999999999994,0.00088237174705449407,0.00087883489632581153
MaxCut,X,10,5,2,22260229,100000,1.000e-12,false,3534,3046,93420,0.035340000000000003,0.030460000000000001,0.00058387570937657612,0.00054343526201379314
MaxCut,X,10,6,2,22260229,100000,1.000e-12,false,1425,1028,97547,0.014250000000000001,0.010279999999999999,0.0003747924425598787,0.00031897212417388449
MaxCut,X,10,7,2,22260229,100000,1.000e-12,false,574,343,99083,0.0057400000000000003,0.0034299999999999999,0.00023889437833486164,0.00018488469650027823
MaxCut,X,10,8,2,22260229,100000,1.000e-12,false,267,103,99630,0.0026700000000000001,0.0010300000000000001,0.00016318305978256446,0.00010143663539372746
MaxCut,X,10,9,2,22260229,100000,1.000e-12,false,109,32,99859,0.00109,0.00032000000000000003,0.00010434614990501565,5.6559490803931397e-05
MaxCut,X,10,10,2,22260229,100000,1.000e-12,false,40,8,99952,0.00040000000000000002,8.0000000000000007e-05,6.3232902827562812e-05,2.8283139853983683e-05
MaxCut,X,10,11,2,22260229,100000,1.000e-12,false,17,4,99979,0.00017000000000000001,4.0000000000000003e-05,4.122755146743498e-05,1.9999599995999918e-05
MaxCut,X,10,12,2,22260229,100000,1.000e-12,false,8,2,99990,8.0000000000000007e-05,2.0000000000000002e-05,2.8283139853983683e-05,1.4141994201667599e-05
MaxCut,X,10,13,2,22260229,100000,1.000e-12,false,3,0,99997,3.0000000000000001e-05,0,1.7320248266119051e-05,0
MaxCut,X,10,14,2,22260229,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
MaxCut,X,10,15,2,22260229,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,16,2,22260229,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,17,2,22260229,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,18,2,22260229,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,19,2,22260229,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,20,2,22260229,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,2,2,22260229,100000,1.000e-12,false,45332,54667,1,0.45332,0.54666999999999999,0.0015742330755005754,0.0015742360404335813
MaxCut,Grover,10,3,2,22260229,100000,1.000e-12,false,19036,28403,52561,0.19036,0.28403,0.0012414631303425809,0.0014260328155410731
MaxCut,Grover,10,4,2,22260229,100000,1.000e-12,false,7570,14352,78078,0.075700000000000003,0.14352000000000001,0.00083647779408660926,0.001108701987010035
MaxCut,Grover,10,5,2,22260229,100000,1.000e-12,false,2756,7111,90133,0.027560000000000001,0.071110000000000007,0.00051769147568798155,0.00081273223081160012
MaxCut,Grover,10,6,2,22260229,100000,1.000e-12,false,983,3404,95613,0.0098300000000000002,0.034040000000000001,0.00031198351078222066,0.00057342199469500644
MaxCut,Grover,10,7,2,22260229,100000,1.000e-12,false,362,1622,98016,0.00362,0.016219999999999998,0.0001899182876923652,0.00039946103189172281
MaxCut,Grover,10,8,2,22260229,100000,1.000e-12,false,111,774,99115,0.0011100000000000001,0.0077400000000000004,0.00010529804841496352,0.00027712979630490839
MaxCut,Grover,10,9,2,22260229,100000,1.000e-12,false,34,387,99579,0.00034000000000000002,0.0038700000000000002,5.8299605487515952e-05,0.00019634212742047999
MaxCut,Grover,10,10,2,22260229,100000,1.000e-12,false,14,189,99797,0.00013999999999999999,0.00189,3.7413954615891648e-05,0.00013734729338432558
MaxCut,Grover,10,11,2,22260229,100000,1.000e-12,false,4,95,99901,4.0000000000000003e-05,0.00095,1.9999599995999918e-05,9.7421635174123409e-05
MaxCut,Grover,10,12,2,22260229,100000,1.000e-12,false,2,34,99964,2.0000000000000002e-05,0.00034000000000000002,1.4141994201667599e-05,5.8299605487515952e-05
MaxCut,Grover,10,13,2,22260229,100000,1.000e-12,false,1,21,99978,1.0000000000000001e-05,0.00021000000000000001,9.999949999874999e-06,4.582094499243768e-05
MaxCut,Grover,10,14,2,22260229,100000,1.000e-12,false,0,6,99994,0,6.0000000000000002e-05,0,2.4494162569885914e-05
MaxCut,Grover,10,15,2,22260229,100000,1.000e-12,false,0,2,99998,0,2.0000000000000002e-05,0,1.4141994201667599e-05
MaxCut,Grover,10,16,2,22260229,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,17,2,22260229,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,18,2,22260229,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,19,2,22260229,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,20,2,22260229,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,2,3,22260230,100000,1.000e-12,false,48266,51734,0,0.48265999999999998,0.51734000000000002,0.0015801877242910096,0.0015801877242910096
MaxCut,X,10,3,3,22260230,100000,1.000e-12,false,20938,21318,57744,0.20938000000000001,0.21318000000000001,0.0012866235486730375,0.0012951227262309932
MaxCut,X,10,4,3,22260230,100000,1.000e-12,false,8791,7830,83379,0.087910000000000002,0.078299999999999995,0.00089544308529353222,0.00084952404321478737
MaxCut,X,10,5,3,22260230,100000,1.000e-12,false,3707,2682,93611,0.037069999999999999,0.02682,0.00059745974843498873,0.00051088832047718616
MaxCut,X,10,6,3,22260230,100000,1.000e-12,false,1511,849,97640,0.01511,0.0084899999999999993,0.00038576790820388365,0.00029013651786702067
MaxCut,X,10,7,3,22260230,100000,1.000e-12,false,614,242,99144,0.0061399999999999996,0.0024199999999999998,0.00024702834655156478,0.00015537514601763049
MaxCut,X,10,8,3,22260230,100000,1.000e-12,false,245,65,99690,0.0024499999999999999,0.00064999999999999997,0.00015633289800934415,8.0596370886039286e-05
MaxCut,X,10,9,3,22260230,100000,1.000e-12,false,89,15,99896,0.00088999999999999995,0.00014999999999999999,9.4297820759548835e-05,3.8726928615628683e-05
MaxCut,X,10,10,3,22260230,100000,1.000e-12,false,38,3,99959,0.00038000000000000002,3.0000000000000001e-05,6.1632426530195937e-05,1.7320248266119051e-05
MaxCut,X,10,11,3,22260230,100000,1.000e-12,false,13,2,99985,0.00012999999999999999,2.0000000000000002e-05,3.6053169070138622e-05,1.4141994201667599e-05
MaxCut,X,10,12,3,22260230,100000,1.000e-12,false,4,2,99994,4.0000000000000003e-05,2.0000000000000002e-05,1.9999599995999918e-05,1.4141994201667599e-05
MaxCut,X,10,13,3,22260230,100000,1.000e-12,false,3,0,99997,3.0000000000000001e-05,0,1.7320248266119051e-05,0
MaxCut,X,10,14,3,22260230,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,15,3,22260230,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,16,3,22260230,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,17,3,22260230,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,18,3,22260230,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,19,3,22260230,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,20,3,22260230,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,2,3,22260230,100000,1.000e-12,false,40181,59817,2,0.40181,0.59816999999999998,0.0015503506825876525,0.0015503633480574803
MaxCut,Grover,10,3,3,22260230,100000,1.000e-12,false,15095,34378,50527,0.15095,0.34377999999999997,0.0011320958329576166,0.0015019830611561504
MaxCut,Grover,10,4,3,22260230,100000,1.000e-12,false,5390,19522,75088,0.053900000000000003,0.19522,0.00071410636462644693,0.0012534318952380301
MaxCut,Grover,10,5,3,22260230,100000,1.000e-12,false,1904,10840,87256,0.019040000000000001,0.1084,0.00043217448328192632,0.00098310447054216973
MaxCut,Grover,10,6,3,22260230,100000,1.000e-12,false,604,5827,93569,0.0060400000000000002,0.058270000000000002,0.00024502078279199093,0.00074077396755015622
MaxCut,Grover,10,7,3,22260230,100000,1.000e-12,false,201,3095,96704,0.0020100000000000001,0.030949999999999998,0.00014163191377652144,0.00054765041312866735
MaxCut,Grover,10,8,3,22260230,100000,1.000e-12,false,63,1579,98358,0.00063000000000000003,0.015789999999999998,7.9347533042937126e-05,0.00039421663967925045
MaxCut,Grover,10,9,3,22260230,100000,1.000e-12,false,20,819,99161,0.00020000000000000001,0.0081899999999999994,4.4716887190411634e-05,0.00028500743674507862
MaxCut,Grover,10,10,3,22260230,100000,1.000e-12,false,8,403,99589,8.0000000000000007e-05,0.0040299999999999997,2.8283139853983683e-05,0.0002003436822063526
MaxCut,Grover,10,11,3,22260230,100000,1.000e-12,false,2,184,99814,2.0000000000000002e-05,0.0018400000000000001,1.4141994201667599e-05,0.00013552174733230088
MaxCut,Grover,10,12,3,22260230,100000,1.000e-12,false,1,87,99912,1.0000000000000001e-05,0.00087000000000000001,9.999949999874999e-06,9.3233207603299792e-05
MaxCut,Grover,10,13,3,22260230,100000,1.000e-12,false,0,41,99959,0,0.00040999999999999999,0,6.4018114623909373e-05
MaxCut,Grover,10,14,3,22260230,100000,1.000e-12,false,0,22,99978,0,0.00022000000000000001,0,4.689899785709712e-05
MaxCut,Grover,10,15,3,22260230,100000,1.000e-12,false,0,10,99990,0,0.0001,0,3.1621195423323263e-05
MaxCut,Grover,10,16,3,22260230,100000,1.000e-12,false,0,5,99995,0,5.0000000000000002e-05,0,2.2360120751015635e-05
MaxCut,Grover,10,17,3,22260230,100000,1.000e-12,false,0,3,99997,0,3.0000000000000001e-05,0,1.7320248266119051e-05
MaxCut,Grover,10,18,3,22260230,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
MaxCut,Grover,10,19,3,22260230,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
MaxCut,Grover,10,20,3,22260230,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,2,4,22260231,100000,1.000e-12,false,51181,48819,0,0.51180999999999999,0.48819000000000001,0.0015806977063942363,0.0015806977063942363
MaxCut,X,10,3,4,22260231,100000,1.000e-12,false,21529,19784,58687,0.21529000000000001,0.19783999999999999,0.0012997700408149129,0.0012597592404900231
MaxCut,X,10,4,4,22260231,100000,1.000e-12,false,8379,7327,84294,0.083790000000000003,0.073270000000000002,0.00087618055159881291,0.00082402370779001259
MaxCut,X,10,5,4,22260231,100000,1.000e-12,false,3193,2603,94204,0.03193,0.026030000000000001,0.00055597189767109636,0.0005035120564594258
MaxCut,X,10,6,4,22260231,100000,1.000e-12,false,1170,883,97947,0.0117,0.0088299999999999993,0.00034004573221847674,0.00029583831901902093
MaxCut,X,10,7,4,22260231,100000,1.000e-12,false,423,305,99272,0.0042300000000000003,0.0030500000000000002,0.00020523418574886593,0.00017437595877872617
MaxCut,X,10,8,4,22260231,100000,1.000e-12,false,168,122,99710,0.0016800000000000001,0.0012199999999999999,0.0001295058917578656,0.00011038621290722859
MaxCut,X,10,9,4,22260231,100000,1.000e-12,false,61,36,99903,0.00060999999999999997,0.00036000000000000002,7.8078671863704232e-05,5.9989199027825001e-05
MaxCut,X,10,10,4,22260231,100000,1.000e-12,false,24,9,99967,0.00024000000000000001,9.0000000000000006e-05,4.8983915727512029e-05,2.9998649969623634e-05
MaxCut,X,10,11,4,22260231,100000,1.000e-12,false,7,5,99988,6.9999999999999994e-05,5.0000000000000002e-05,2.6456587081481237e-05,2.2360120751015635e-05
MaxCut,X,10,12,4,22260231,100000,1.000e-12,false,2,4,99994,2.0000000000000002e-05,4.0000000000000003e-05,1.4141994201667599e-05,1.9999599995999918e-05
MaxCut,X,10,13,4,22260231,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
MaxCut,X,10,14,4,22260231,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,15,4,22260231,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,16,4,22260231,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,17,4,22260231,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,18,4,22260231,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,19,4,22260231,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,20,4,22260231,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,2,4,22260231,100000,1.000e-12,false,50671,49327,2,0.50670999999999999,0.49326999999999999,0.0015809964449675399,0.0015809955948705235
MaxCut,Grover,10,3,4,22260231,100000,1.000e-12,false,24040,23458,52502,0.2404,0.23458000000000001,0.0013513246834125396,0.0013399709832679213
MaxCut,Grover,10,4,4,22260231,100000,1.000e-12,false,10900,10940,78160,0.109,0.1094,0.00098548972597384287,0.00098707466789498747
MaxCut,Grover,10,5,4,22260231,100000,1.000e-12,false,4764,4927,90309,0.047640000000000002,0.049270000000000001,0.00067357575965885236,0.00068441556893454722
MaxCut,Grover,10,6,4,22260231,100000,1.000e-12,false,1994,2201,95805,0.019939999999999999,0.022009999999999998,0.0004420678273749403,0.00046395646239706586
MaxCut,Grover,10,7,4,22260231,100000,1.000e-12,false,825,971,98204,0.0082500000000000004,0.0097099999999999999,0.00028604086246548758,0.00031009217823092539
MaxCut,Grover,10,8,4,22260231,100000,1.000e-12,false,328,395,99277,0.0032799999999999999,0.0039500000000000004,0.00018081044217633008,0.00019835315727257787
MaxCut,Grover,10,9,4,22260231,100000,1.000e-12,false,127,186,99687,0.0012700000000000001,0.0018600000000000001,0.00011262269309513071,0.00013625492284684616
MaxCut,Grover,10,10,4,22260231,100000,1.000e-12,false,50,87,99863,0.00050000000000000001,0.00087000000000000001,7.0692998238863796e-05,9.3233207603299792e-05
MaxCut,Grover,10,11,4,22260231,100000,1.000e-12,false,21,38,99941,0.00021000000000000001,0.00038000000000000002,4.582094499243768e-05,6.1632426530195937e-05
MaxCut,Grover,10,12,4,22260231,100000,1.000e-12,false,8,18,99974,8.0000000000000007e-05,0.00018000000000000001,2.8283139853983683e-05,4.2422588322732031e-05
MaxCut,Grover,10,13,4,22260231,100000,1.000e-12,false,3,8,99989,3.0000000000000001e-05,8.0000000000000007e-05,1.7320248266119051e-05,2.8283139853983683e-05
MaxCut,Grover,10,14,4,22260231,100000,1.000e-12,false,1,2,99997,1.0000000000000001e-05,2.0000000000000002e-05,9.999949999874999e-06,1.4141994201667599e-05
MaxCut,Grover,10,15,4,22260231,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
MaxCut,Grover,10,16,4,22260231,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,17,4,22260231,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,18,4,22260231,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,19,4,22260231,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,20,4,22260231,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,2,5,22260232,100000,1.000e-12,false,50500,49500,0,0.505,0.495,0.0015810597711661632,0.0015810597711661632
MaxCut,X,10,3,5,22260232,100000,1.000e-12,false,21794,20136,58070,0.21793999999999999,0.20136000000000001,0.0013055349723389259,0.0012681251925578958
MaxCut,X,10,4,5,22260232,100000,1.000e-12,false,9124,7739,83137,0.091240000000000002,0.07739,0.00091057818115744473,0.0008449898691700392
MaxCut,X,10,5,5,22260232,100000,1.000e-12,false,3747,2769,93484,0.037470000000000003,0.027689999999999999,0.0006005497406543442,0.00051887632341435664
MaxCut,X,10,6,5,22260232,100000,1.000e-12,false,1518,1036,97446,0.015180000000000001,0.010359999999999999,0.00038664670695610486,0.0003201979137970764
MaxCut,X,10,7,5,22260232,100000,1.000e-12,false,578,383,99039,0.0057800000000000004,0.0038300000000000001,0.00023972049557766228,0.00019532872548603804
MaxCut,X,10,8,5,22260232,100000,1.000e-12,false,242,140,99618,0.0024199999999999998,0.0014,0.00015537514601763049,0.00011823874153592807
MaxCut,X,10,9,5,22260232,100000,1.000e-12,false,84,42,99874,0.00084000000000000003,0.00042000000000000002,9.1613012176218725e-05,6.4793795999308461e-05
MaxCut,X,10,10,5,22260232,100000,1.000e-12,false,32,15,99953,0.00032000000000000003,0.00014999999999999999,5.6559490803931397e-05,3.8726928615628683e-05
MaxCut,X,10,11,5,22260232,100000,1.000e-12,false,12,3,99985,0.00012,3.0000000000000001e-05,3.4638937628050894e-05,1.7320248266119051e-05
MaxCut,X,10,12,5,22260232,100000,1.000e-12,false,4,0,99996,4.0000000000000003e-05,0,1.9999599995999918e-05,0
MaxCut,X,10,13,5,22260232,100000,1.000e-12,false,2,0,99998,2.0000000000000002e-05,0,1.4141994201667599e-05,0
MaxCut,X,10,14,5,22260232,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,15,5,22260232,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,16,5,22260232,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,17,5,22260232,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,18,5,22260232,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,19,5,22260232,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,20,5,22260232,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,2,5,22260232,100000,1.000e-12,false,59481,40506,13,0.59480999999999995,0.40505999999999998,0.0015524531036395272,0.0015523736547622805
MaxCut,Grover,10,3,5,22260232,100000,1.000e-12,false,31748,16238,52014,0.31747999999999998,0.16238,0.0014720273421373667,0.0011662449811253208
MaxCut,Grover,10,4,5,22260232,100000,1.000e-12,false,15635,6623,77742,0.15634999999999999,0.066229999999999997,0.0011484976164537739,0.00078640693727865857
MaxCut,Grover,10,5,5,22260232,100000,1.000e-12,false,7287,2741,89972,0.072870000000000004,0.02741,0.00082194867905484228,0.00051632055837434949
MaxCut,Grover,10,6,5,22260232,100000,1.000e-12,false,3164,1161,95675,0.031640000000000001,0.011610000000000001,0.00055352425782435226,0.00033875076236076579
MaxCut,Grover,10,7,5,22260232,100000,1.000e-12,false,1310,488,98202,0.013100000000000001,0.0048799999999999998,0.00035956070419332532,0.00022036754752004662
MaxCut,Grover,10,8,5,22260232,100000,1.000e-12,false,500,184,99316,0.0050000000000000001,0.0018400000000000001,0.00022304708023195463,0.00013552174733230088
MaxCut,Grover,10,9,5,22260232,100000,1.000e-12,false,180,70,99750,0.0018,0.00069999999999999999,0.00013404327659379263,8.3636714426141818e-05
MaxCut,Grover,10,10,5,22260232,100000,1.000e-12,false,68,24,99908,0.00068000000000000005,0.00024000000000000001,8.2434070626167665e-05,4.8983915727512029e-05
MaxCut,Grover,10,11,5,22260232,100000,1.000e-12,false,20,11,99969,0.00020000000000000001,0.00011,4.4716887190411634e-05,3.3164423709752596e-05
MaxCut,Grover,10,12,5,22260232,100000,1.000e-12,false,8,5,99987,8.0000000000000007e-05,5.0000000000000002e-05,2.8283139853983683e-05,2.2360120751015635e-05
MaxCut,Grover,10,13,5,22260232,100000,1.000e-12,false,5,2,99993,5.0000000000000002e-05,2.0000000000000002e-05,2.2360120751015635e-05,1.4141994201667599e-05
MaxCut,Grover,10,14,5,22260232,100000,1.000e-12,false,2,0,99998,2.0000000000000002e-05,0,1.4141994201667599e-05,0
MaxCut,Grover,10,15,5,22260232,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
MaxCut,Grover,10,16,5,22260232,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,17,5,22260232,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,18,5,22260232,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,19,5,22260232,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,20,5,22260232,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,2,6,22260233,100000,1.000e-12,false,50912,49088,0,0.50912000000000002,0.49087999999999998,0.0015808757876569557,0.0015808757876569557
MaxCut,X,10,3,6,22260233,100000,1.000e-12,false,22283,20199,57518,0.22283,0.20199,0.0013159665311093592,0.0012696063953052538
MaxCut,X,10,4,6,22260233,100000,1.000e-12,false,9346,7907,82747,0.093460000000000001,0.079070000000000001,0.00092046308128028692,0.00085333425514273135
MaxCut,X,10,5,6,22260233,100000,1.000e-12,false,3961,2965,93074,0.039609999999999999,0.029649999999999999,0.00061677425286728695,0.00053638491309879329
MaxCut,X,10,6,6,22260233,100000,1.000e-12,false,1701,1065,97234,0.017010000000000001,0.01065,0.00040890903511661366,0.00032460094731839585
MaxCut,X,10,7,6,22260233,100000,1.000e-12,false,716,373,98911,0.0071599999999999997,0.0037299999999999998,0.00026662209960916591,0.00019277155132435905
MaxCut,X,10,8,6,22260233,100000,1.000e-12,false,302,110,99588,0.0030200000000000001,0.0011000000000000001,0.00017351886352785968,0.0001048231844584012
MaxCut,X,10,9,6,22260233,100000,1.000e-12,false,123,45,99832,0.00123,0.00044999999999999999,0.00011083713727808022,6.7066944167749285e-05
MaxCut,X,10,10,6,22260233,100000,1.000e-12,false,51,9,99940,0.00051000000000000004,9.0000000000000006e-05,7.1396071320486537e-05,2.9998649969623634e-05
MaxCut,X,10,11,6,22260233,100000,1.000e-12,false,15,1,99984,0.00014999999999999999,1.0000000000000001e-05,3.8726928615628683e-05,9.999949999874999e-06
MaxCut,X,10,12,6,22260233,100000,1.000e-12,false,2,0,99998,2.0000000000000002e-05,0,1.4141994201667599e-05,0
MaxCut,X,10,13,6,22260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,14,6,22260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,15,6,22260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,16,6,22260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,17,6,22260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,18,6,22260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,19,6,22260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,20,6,22260233,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,2,6,22260233,100000,1.000e-12,false,45254,54746,0,0.45254,0.54745999999999995,0.0015739998360863956,0.0015739998360863956
MaxCut,Grover,10,3,6,22260233,100000,1.000e-12,false,20004,27804,52192,0.20004,0.27804000000000001,0.0012650059225157802,0.0014168054150094148
MaxCut,Grover,10,4,6,22260233,100000,1.000e-12,false,8569,13467,77964,0.085690000000000002,0.13467000000000001,0.0008851396720292227,0.0010795091064923908
MaxCut,Grover,10,5,6,22260233,100000,1.000e-12,false,3484,6262,90254,0.034840000000000003,0.062619999999999995,0.00057988080154459324,0.00076615100078248277
MaxCut,Grover,10,6,6,22260233,100000,1.000e-12,false,1372,2787,95841,0.01372,0.027869999999999999,0.000367855428123604,0.00052051189323587988
MaxCut,Grover,10,7,6,22260233,100000,1.000e-12,false,543,1239,98218,0.0054299999999999999,0.01239,0.00023239008369549676,0.0003498069167412217
MaxCut,Grover,10,8,6,22260233,100000,1.000e-12,false,203,523,99274,0.0020300000000000001,0.0052300000000000003,0.00014233337978141318,0.00022809311914216089
MaxCut,Grover,10,9,6,22260233,100000,1.000e-12,false,79,211,99710,0.00079000000000000001,0.0021099999999999999,8.8846828868564573e-05,0.00014510506193789381
MaxCut,Grover,10,10,6,22260233,100000,1.000e-12,false,37,98,99865,0.00036999999999999999,0.00097999999999999997,6.0816371151195791e-05,9.8946429950756676e-05
MaxCut,Grover,10,11,6,22260233,100000,1.000e-12,false,18,35,99947,0.00018000000000000001,0.00035,4.2422588322732031e-05,5.9150443785317456e-05
